dataset_folder,model,seed_folder,dataset_exp_name,participation_method,seed_num,score,chance_level,chance_source,category_en,category_ch,subtype,dataset_name,path
HMC_within_subject_linear_downsample,bendr,seed_42_downsample_t40,HMC,within_subject,42,0.21251829250179005,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,bendr,seed_5_downsample_t40,HMC,within_subject,5,0.19741719873136007,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
HMC_within_subject_linear_downsample,biot,seed_10_downsample_t40,HMC,within_subject,10,0.5676588570849245,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,biot,seed_42_downsample_t40,HMC,within_subject,42,0.5624477901903895,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,biot,seed_5_downsample_t40,HMC,within_subject,5,0.5527660526020266,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
HMC_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,HMC,within_subject,10,0.6339030155812069,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,HMC,within_subject,42,0.6387291619071113,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,HMC,within_subject,5,0.6407985436599177,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
HMC_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,HMC,within_subject,10,0.4565544348537694,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,HMC,within_subject,42,0.4595140429187678,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,HMC,within_subject,5,0.4528498538418105,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
HMC_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,HMC,within_subject,10,0.542652964554331,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,HMC,within_subject,42,0.5413757877067479,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,HMC,within_subject,5,0.5453454124612417,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
HMC_within_subject_linear_downsample,femba,seed_10_downsample_t40,HMC,within_subject,10,0.5855046542461411,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,femba,seed_42_downsample_t40,HMC,within_subject,42,0.5733286128784373,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,femba,seed_5_downsample_t40,HMC,within_subject,5,0.582716571259666,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
HMC_within_subject_linear_downsample,labram,seed_10_downsample_t40,HMC,within_subject,10,0.6284782688086104,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,labram,seed_42_downsample_t40,HMC,within_subject,42,0.6299857517182395,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,labram,seed_5_downsample_t40,HMC,within_subject,5,0.617988604181933,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
HMC_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,HMC,within_subject,10,0.5645027613508339,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,HMC,within_subject,42,0.5417490038103947,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,HMC,within_subject,5,0.5475028495266984,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
HMC_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,HMC,within_subject,10,0.6546444916202414,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,HMC,within_subject,42,0.6368692516736119,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,HMC,within_subject,5,0.6325457160564023,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
HMC_within_subject_linear_downsample,reve,seed_10_downsample_t40,HMC,within_subject,10,0.4615809742470821,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,reve,seed_42_downsample_t40,HMC,within_subject,42,0.4673735475378228,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
HMC_within_subject_linear_downsample,reve,seed_5_downsample_t40,HMC,within_subject,5,0.4769172372060324,0.2,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/HMC_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
ISRUC_S1_within_subject_linear_downsample,biot,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.061673414304993256,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
ISRUC_S1_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.596450016813955,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
ISRUC_S1_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.09713077620054364,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
ISRUC_S1_within_subject_linear_downsample,reve,seed_42_downsample_t40,ISRUC_S1,within_subject,42,0.4041025945394889,,unknown,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/ISRUC_S1_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,bendr,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.4924675952961717,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,bendr,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.5201100420123754,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,bendr,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.512432994954648,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,biot,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.7126714513033388,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,biot,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6772773098439275,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,biot,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7116605869291275,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.7081830929302698,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.7043763862577561,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7623189165919777,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6867279745034265,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6759025372533226,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.6328762603515896,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6585579227779643,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6312722883851389,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.6267102097486266,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,femba,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6384770768272865,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,femba,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6610023940785361,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/femba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,femba,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7243882835418218,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/femba/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,labram,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6713155161730244,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/labram/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,labram,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6743279148346933,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/labram/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,labram,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.6743795634746566,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/labram/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurogpt,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6844002621527712,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurogpt/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurogpt,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6724691930992586,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurogpt/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurogpt,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7224633301614245,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurogpt/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurolm,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.7160604564913502,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/neurolm/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurolm,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.7343730207605644,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/neurolm/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,neurolm,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.7664668836771555,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/neurolm/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,reve,seed_10_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,10,0.6055871259743526,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/reve/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,reve,seed_42_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,42,0.6269166460457825,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/reve/summary.json
Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample,reve,seed_5_downsample_t40,Longitudinal_EEG_Reliability_wsn,within_subject,5,0.6569333201413992,0.5,balanced_chance,Unknown,Unknown,Unknown,,/benchmark-eeg/5.0_version/result_5/linear_downsample/Longitudinal_EEG_Reliability_wsn_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/reve/summary.json
MonitoringErrP_within_subject_linear_downsample,bendr,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.44420829179193494,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/bendr/summary.json
MonitoringErrP_within_subject_linear_downsample,bendr,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.5123903123903124,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/bendr/summary.json
MonitoringErrP_within_subject_linear_downsample,bendr,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.4831617201695942,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/bendr/summary.json
MonitoringErrP_within_subject_linear_downsample,biot,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.4691966979496989,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/biot/summary.json
MonitoringErrP_within_subject_linear_downsample,biot,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.4986135909835522,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/biot/summary.json
MonitoringErrP_within_subject_linear_downsample,biot,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.4880923905821525,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/biot/summary.json
MonitoringErrP_within_subject_linear_downsample,brainomni,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.5038774007441305,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/brainomni/summary.json
MonitoringErrP_within_subject_linear_downsample,brainomni,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.48480626375363217,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/brainomni/summary.json
MonitoringErrP_within_subject_linear_downsample,brainomni,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.5317725752508361,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/brainomni/summary.json
MonitoringErrP_within_subject_linear_downsample,cbramod,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.5230975933926241,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/cbramod/summary.json
MonitoringErrP_within_subject_linear_downsample,cbramod,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.5171582127215597,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/cbramod/summary.json
MonitoringErrP_within_subject_linear_downsample,cbramod,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.4702810402178659,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/cbramod/summary.json
MonitoringErrP_within_subject_linear_downsample,eegmamba,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.4847502297435542,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/eegmamba/summary.json
MonitoringErrP_within_subject_linear_downsample,eegmamba,seed_42_downsample_t40,MonitoringErrP,within_subject,42,0.4444881201956674,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_42_downsample_t40/ratio_full/eegmamba/summary.json
MonitoringErrP_within_subject_linear_downsample,eegmamba,seed_5_downsample_t40,MonitoringErrP,within_subject,5,0.5106954997077732,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_5_downsample_t40/ratio_full/eegmamba/summary.json
MonitoringErrP_within_subject_linear_downsample,femba,seed_10_downsample_t40,MonitoringErrP,within_subject,10,0.49122191011235955,0.5,balanced_chance,Interaction & Control,交互与控制,ErrP/错误相关反馈,Monitoring ErrP,/benchmark-eeg/5.0_version/result_5/linear_downsample/MonitoringErrP_within_subject_linear_downsample/seed_10_downsample_t40/ratio_full/femba/summary.json
